Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,172.0,173.220001,171.33999599999999,171.429993,165.64048799999998,165400
2016-01-04,168.78999299999998,169.5,166.5,168.529999,162.838455,413800
2016-01-05,168.940002,169.949997,167.100006,168.33999599999999,162.654831,349300
2016-01-06,166.28999299999998,168.610001,166.03999299999998,167.78999299999998,162.123398,462600
2016-01-07,165.0,166.240005,163.820007,164.240005,158.693314,399700
2016-01-08,165.110001,166.139999,162.020004,162.520004,157.031403,468200
2016-01-11,163.130005,163.91000400000001,160.649994,163.050003,157.54350300000002,430500
2016-01-12,164.25,165.550003,162.529999,164.830002,159.263367,383100
2016-01-13,165.0,165.58999599999999,161.380005,161.509995,156.05548100000001,478900
2016-01-14,161.899994,164.03999299999998,159.509995,163.080002,157.57247900000002,418200
2016-01-15,159.029999,161.119995,155.08999599999999,157.300003,151.987686,714500
2016-01-19,158.0,158.119995,155.740005,155.919998,150.654282,840600
2016-01-20,153.809998,154.770004,147.509995,152.809998,147.649323,934600
2016-01-21,152.520004,153.91000400000001,149.53999299999998,150.509995,145.42700200000002,846500
2016-01-22,152.139999,154.25,150.58999599999999,153.100006,147.92953500000002,630000
2016-01-25,153.0,154.600006,152.559998,153.429993,148.24838300000002,829600
2016-01-26,154.630005,159.179993,154.279999,159.059998,153.688232,472800
2016-01-27,158.449997,161.940002,157.320007,158.100006,152.760666,408600
2016-01-28,158.729996,159.570007,155.529999,157.229996,151.920044,537600
2016-01-29,158.179993,161.559998,157.53999299999998,161.559998,156.103806,583400
2016-02-01,158.449997,162.029999,156.970001,161.100006,155.659348,504900
2016-02-02,160.0,160.0,153.419998,154.550003,149.330566,951700
2016-02-03,155.83999599999999,155.979996,149.889999,153.139999,147.968185,893600
2016-02-04,154.610001,154.610001,143.490005,145.149994,140.248001,2105700
2016-02-05,144.720001,144.720001,138.419998,139.899994,135.175308,1256700
2016-02-08,138.130005,138.869995,133.08999599999999,135.41000400000001,130.836945,1628600
2016-02-09,134.360001,137.559998,134.080002,135.779999,131.194458,864200
2016-02-10,136.830002,143.350006,136.830002,141.360001,136.58601399999998,1215700
2016-02-11,138.53999299999998,140.649994,135.91000400000001,138.029999,133.368484,651100
2016-02-12,139.619995,140.979996,138.679993,140.009995,135.281586,719800
2016-02-16,142.479996,143.75,140.91000400000001,141.880005,137.088455,510500
2016-02-17,143.179993,144.020004,141.699997,143.449997,138.605423,544600
2016-02-18,143.649994,145.100006,143.009995,144.899994,140.006454,624200
2016-02-19,144.149994,145.929993,143.970001,145.220001,140.315659,494100
2016-02-22,146.729996,147.669998,146.300003,147.389999,142.412354,512200
2016-02-23,146.119995,147.820007,144.320007,144.53999299999998,140.238998,343100
2016-02-24,143.470001,145.990005,142.550003,145.75,141.41301,491200
2016-02-25,145.75,146.220001,143.309998,144.53999299999998,140.238998,530100
2016-02-26,145.309998,147.869995,144.720001,147.229996,142.848984,400200
2016-02-29,146.669998,147.83999599999999,144.610001,144.669998,140.365143,404900
2016-03-01,146.139999,151.050003,144.919998,150.550003,146.07019,727900
2016-03-02,149.740005,151.610001,149.320007,150.809998,146.322449,578200
2016-03-03,150.809998,154.520004,149.860001,154.070007,149.485443,658100
2016-03-04,153.899994,156.0,152.889999,154.03999299999998,149.456314,671600
2016-03-07,153.479996,155.440002,152.91000400000001,153.869995,149.29136699999998,439400
2016-03-08,152.029999,153.100006,150.220001,151.96000700000002,147.438232,476200
2016-03-09,152.369995,152.800003,150.5,151.369995,146.865799,403100
2016-03-10,152.16000400000001,152.25,148.449997,150.360001,145.885849,535100
2016-03-11,151.529999,153.41000400000001,151.529999,152.800003,148.25322,293200
2016-03-14,152.259995,154.449997,152.25,154.100006,149.514542,370400
2016-03-15,152.669998,155.25,152.33999599999999,154.970001,150.358643,327800
2016-03-16,154.28999299999998,156.520004,153.850006,155.91000400000001,151.270676,304000
2016-03-17,155.809998,156.330002,155.229996,156.0,151.358002,665200
2016-03-18,156.33999599999999,157.03999299999998,155.330002,155.330002,150.707947,730200
2016-03-21,155.639999,158.570007,154.899994,158.020004,153.317917,375900
2016-03-22,157.899994,158.21000700000002,156.220001,156.869995,152.20211799999998,467400
2016-03-23,156.720001,157.08999599999999,155.259995,155.809998,151.173676,282800
2016-03-24,155.020004,158.100006,154.279999,157.83999599999999,153.14326499999999,433400
2016-03-28,157.779999,158.53999299999998,156.83999599999999,158.100006,153.395523,258300
2016-03-29,156.940002,158.940002,156.059998,158.779999,154.055298,275700
2016-03-30,159.0,160.0,158.350006,158.53999299999998,153.822403,202000
2016-03-31,158.91000400000001,158.91000400000001,156.490005,156.990005,152.31854199999998,671500
2016-04-01,156.0,159.360001,155.5,159.240005,154.50161699999998,516600
2016-04-04,158.899994,158.899994,154.399994,154.899994,150.290741,500400
2016-04-05,153.550003,154.300003,152.509995,153.66000400000001,149.087646,497800
2016-04-06,153.149994,156.990005,152.720001,156.720001,152.056595,587700
2016-04-07,155.270004,157.360001,153.949997,155.28999299999998,150.669128,805500
2016-04-08,157.059998,158.800003,156.21000700000002,157.800003,153.104462,486600
2016-04-11,158.25,158.630005,155.779999,156.169998,151.522949,347900
2016-04-12,156.179993,157.149994,155.380005,156.21000700000002,151.561768,405800
2016-04-13,157.33999599999999,159.58999599999999,157.070007,159.509995,154.763565,346000
2016-04-14,159.729996,161.169998,158.740005,160.71000700000002,155.92785600000002,540800
2016-04-15,161.100006,161.199997,159.899994,160.83999599999999,156.054001,289000
2016-04-18,160.03999299999998,161.619995,159.949997,161.139999,156.345078,444700
2016-04-19,161.919998,162.300003,160.259995,161.600006,156.791397,643600
2016-04-20,161.110001,161.919998,160.100006,161.330002,156.529404,766700
2016-04-21,162.0,162.0,158.610001,160.199997,155.433014,823200
2016-04-22,160.440002,162.350006,159.759995,160.649994,155.869629,900700
2016-04-25,160.800003,161.729996,159.490005,161.669998,156.859299,632600
2016-04-26,162.360001,163.490005,161.149994,161.779999,156.966019,385100
2016-04-27,161.779999,162.979996,160.669998,162.679993,157.839233,432400
2016-04-28,161.869995,164.320007,160.639999,161.110001,156.31596399999998,411700
2016-04-29,160.08999599999999,160.990005,159.03999299999998,159.279999,154.540421,415200
2016-05-02,159.679993,160.100006,158.58999599999999,159.440002,154.695663,390900
2016-05-03,158.149994,158.619995,155.429993,156.5,151.84313999999998,600400
2016-05-04,155.809998,157.899994,155.449997,157.71000700000002,153.017151,493600
2016-05-05,157.75,159.190002,157.360001,158.449997,153.735107,416900
2016-05-06,158.0,160.300003,157.869995,160.050003,155.287506,385800
2016-05-09,159.78999299999998,160.369995,158.75,159.440002,154.695663,380400
2016-05-10,160.240005,162.649994,159.669998,162.639999,157.800415,335500
2016-05-11,162.389999,163.78999299999998,161.699997,162.860001,158.013901,518400
2016-05-12,162.949997,163.78999299999998,161.220001,163.28999299999998,158.43109099999998,453000
2016-05-13,162.899994,163.419998,161.009995,161.610001,156.801071,408300
2016-05-16,161.78999299999998,164.240005,161.149994,163.800003,158.925903,416100
2016-05-17,163.679993,165.330002,163.080002,164.03999299999998,159.158752,642800
2016-05-18,163.0,164.25,162.28999299999998,163.300003,159.032181,461400
